C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_56_991.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_56_991.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_56_991.jpg, 0, 0, 0, 7.803733E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_092.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_092.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_092.jpg, 0, 0, 0, 8.015765E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_192.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_192.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_192.jpg, 0, 0, 0, 7.768655E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_298.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_298.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_298.jpg, 0, 0, 0, 7.835844E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_404.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_404.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_404.jpg, 0, 0, 0, 7.781322E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_513.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_513.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_513.jpg, 0, 0, 0, 7.883759E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_618.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_618.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_618.jpg, 0, 0, 0, 7.841644E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_722.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_722.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_722.jpg, 0, 0, 0, 7.787512E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_828.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_828.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_828.jpg, 0, 0, 0, 7.949697E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_57_931.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_57_931.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_57_931.jpg, 0, 0, 0, 7.797336E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_032.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_032.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_032.jpg, 0, 0, 0, 7.80404E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_135.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_135.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_135.jpg, 0, 0, 0, 8.022493E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_237.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_237.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_237.jpg, 0, 0, 0, 7.753983E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_341.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_341.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_341.jpg, 0, 0, 0, 8.047152E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_441.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_441.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_441.jpg, 0, 0, 0, 7.800711E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_543.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_543.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_543.jpg, 0, 0, 0, 7.938289E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_644.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_644.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_644.jpg, 0, 0, 0, 7.848451E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_750.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_750.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_750.jpg, 0, 0, 0, 7.897992E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_853.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_853.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_853.jpg, 0, 0, 0, 7.811913E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_58_958.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_58_958.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_58_958.jpg, 0, 0, 0, 7.791883E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_061.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_061.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_061.jpg, 0, 0, 0, 7.870234E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_161.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_161.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_161.jpg, 0, 0, 0, 7.796883E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_266.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_266.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_266.jpg, 0, 0, 0, 8.173642E-05
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_366.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_366.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_366.jpg, 0, 0.0384594, 0, 0.001791711
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_469.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_469.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_469.jpg, 0, 0.3292683, 0, 0.3005227
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_574.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_574.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_574.jpg, 0, 0.6972447, 0, 1.026546
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_681.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_681.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_681.jpg, 0, 0.9950211, 0, 2.06056
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_783.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_783.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_783.jpg, 0, 1, 0, 3.241075
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_884.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_884.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_884.jpg, 0, 1, 0, 4.413672
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_49_59_986.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_49_59_986.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_49_59_986.jpg, -0.1114164, 0.9175447, 0, 5.551678
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_092.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_092.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_092.jpg, -0.4675422, 0.5614189, 0, 6.465524
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_193.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_193.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_193.jpg, -0.5937911, 0.2584909, 0, 6.807697
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_295.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_295.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_295.jpg, -0.4132296, 0, 0, 6.864526
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_397.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_397.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_397.jpg, -0.4696581, 0, 0, 6.779168
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_502.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_502.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_502.jpg, -0.1735629, 0, 0, 6.720698
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_604.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_604.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_604.jpg, -0.2416182, 0, 0, 6.646608
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_706.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_706.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_706.jpg, -0.3577152, 0, 0, 6.553681
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_814.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_814.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_814.jpg, -0.01330466, 0.1430337, 0, 6.530979
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_00_914.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_00_914.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_00_914.jpg, 0, 0.4444275, 0, 6.843389
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_021.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_021.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_021.jpg, 0, 0.7622737, 0, 7.517925
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_125.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_125.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_125.jpg, 0, 1, 0, 8.541074
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_228.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_228.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_228.jpg, 0, 1, 0, 9.662671
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_331.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_331.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_331.jpg, 0, 1, 0, 10.99417
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_436.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_436.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_436.jpg, -0.1539453, 1, 0, 11.8504
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_538.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_538.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_538.jpg, -0.4578537, 1, 0, 13.02432
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_641.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_641.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_641.jpg, -0.1663889, 1, 0, 14.10508
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_741.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_741.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_741.jpg, -0.0647517, 1, 0, 15.32648
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_845.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_845.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_845.jpg, -0.3746622, 1, 0, 16.10999
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_01_997.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_01_997.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_01_997.jpg, 0, 1, 0, 17.79212
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_102.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_102.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_102.jpg, -0.2976198, 1, 0, 18.97181
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_209.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_209.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_209.jpg, -0.2088342, 1, 0, 19.81592
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_315.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_315.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_315.jpg, 0, 1, 0, 21.03743
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_420.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_420.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_420.jpg, 0, 1, 0, 22.09397
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_524.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_524.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_524.jpg, 0, 1, 0, 23.04996
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_628.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_628.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_628.jpg, -0.1083531, 1, 0, 24.03414
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_731.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_731.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_731.jpg, -0.4179918, 1, 0, 24.90161
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_837.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_837.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_837.jpg, -0.1399224, 1, 0, 26.0012
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_02_942.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_02_942.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_02_942.jpg, 0, 1, 0, 26.93732
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_047.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_047.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_047.jpg, -0.2950938, 1, 0, 27.85016
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_151.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_151.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_151.jpg, -0.02595568, 1, 0, 28.94696
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_252.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_252.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_252.jpg, -0.0201867, 1, 0, 29.85891
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_352.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_352.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_352.jpg, -0.3217914, 1, 0, 30.16937
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_454.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_454.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_454.jpg, -0.2409926, 1, 0, 30.18848
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_556.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_556.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_556.jpg, 0, 1, 0, 30.18746
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_657.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_657.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_657.jpg, 0, 1, 0, 30.19
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_757.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_757.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_757.jpg, -0.3034902, 1, 0, 30.17083
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_859.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_859.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_859.jpg, 0, 1, 0, 30.1895
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_03_961.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_03_961.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_03_961.jpg, 0, 1, 0, 30.19009
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_066.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_066.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_066.jpg, 0, 1, 0, 30.19039
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_167.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_167.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_167.jpg, -0.0717153, 1, 0, 30.18923
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_272.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_272.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_272.jpg, -0.4114224, 1, 0, 30.15523
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_374.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_374.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_374.jpg, -0.1060326, 1, 0, 30.19183
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_478.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_478.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_478.jpg, 0, 1, 0, 30.18937
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_583.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_583.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_583.jpg, 0, 1, 0, 30.18933
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_689.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_689.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_689.jpg, 0, 1, 0, 30.19032
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_793.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_793.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_793.jpg, 0, 1, 0, 30.18964
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_04_896.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_04_896.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_04_896.jpg, 0, 1, 0, 30.19027
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_003.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_003.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_003.jpg, 0, 1, 0, 30.19028
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_108.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_108.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_108.jpg, -0.305034, 1, 0, 30.16741
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_211.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_211.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_211.jpg, -0.02861341, 1, 0, 30.19023
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_314.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_314.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_314.jpg, 0, 1, 0, 30.18995
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_418.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_418.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_418.jpg, 0, 1, 0, 30.19053
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_519.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_519.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_519.jpg, 0, 1, 0, 30.19032
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_623.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_623.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_623.jpg, 0, 1, 0, 30.18987
C:\Users\Dell\Desktop\Data\IMG\center_2024_06_21_02_50_05_729.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2024_06_21_02_50_05_729.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2024_06_21_02_50_05_729.jpg, 0, 1, 0, 30.19035
